basin,region,site_name,sample,depth,unique,age_group,otolith,length_um,width_um,family
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,185,JC22-2-1-185,pre_exp,1,3356.415,1572.301,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,185,JC22-2-1-185,pre_exp,2,NA,765.784,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,185,JC22-2-1-185,pre_exp,3,1873.727,1067.21,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,185,JC22-2-1-185,pre_exp,4,1254.582,836.388,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,185,JC22-2-1-185,pre_exp,5,1360.489,1349.627,Bregmacerotidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,185,JC22-2-1-185,pre_exp,6,NA,993.89,Haemulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,185,JC22-2-1-185,pre_exp,7,NA,1462.322,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,185,JC22-2-1-185,pre_exp,8,2655.804,1653.768,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,185,JC22-2-1-185,pre_exp,9,2398.85,1638.042,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,185,JC22-2-1-185,pre_exp,10,1315.682,847.251,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,185,JC22-2-1-185,pre_exp,11,1262.729,773.931,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,190,JC22-2-1-190,pre_exp,1,NA,1140.53,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,190,JC22-2-1-190,pre_exp,2,1543.788,936.864,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,190,JC22-2-1-190,pre_exp,3,1678.208,973.523,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,190,JC22-2-1-190,pre_exp,4,2272.912,1177.189,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,190,JC22-2-1-190,pre_exp,5,2435.845,1246.436,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,190,JC22-2-1-190,pre_exp,6,2826.884,1596.741,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,190,JC22-2-1-190,pre_exp,7,1727.088,936.864,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,190,JC22-2-1-190,pre_exp,8,1926.68,1169.043,Haemulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,190,JC22-2-1-190,pre_exp,9,2057.026,1254.582,Haemulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,190,JC22-2-1-190,pre_exp,10,NA,2468.432,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,190,JC22-2-1-190,pre_exp,11,3354.25,2074.948,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,190,JC22-2-1-190,pre_exp,12,NA,1270.876,Pomacentridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,1,2338.086,1751.527,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,2,741.344,768.5,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,3,1547.862,916.497,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,4,2696.538,1527.495,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,5,1152.749,706.042,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,6,NA,912.424,sin identificar
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,7,1107.943,752.206,sin identificar
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,8,1947.047,1596.741,Paralichthyidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,9,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,10,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,11,2097.74,1235.418,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,12,1987.78,1197.556,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,13,1230.143,818.737,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,14,1963.34,1169.043,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,15,NA,749.491,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,16,1099.796,757.637,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,17,2835.031,1466.395,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,18,2175.153,1262.729,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,19,2232.179,1238.289,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,20,2342.159,1181.263,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,195,JC22-2-1-195,pre_exp,21,2297.352,1254.582,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,1,NA,1865.58,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,2,NA,1181.263,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,3,1979.633,1014.257,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,4,1393.075,753.564,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,5,1197.556,681.602,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,6,1221.996,738.629,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,7,2908.35,1303.462,Opistognathidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,8,1238.852,1288.85,Bregmacerotidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,9,NA,1539.715,Pomacentridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,10,1067.21,795.655,Labridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,11,2362.525,2004.073,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,12,1221.996,778.004,Gerreidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,13,NA,839.104,sin identificar
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,14,1556.008,1091.65,Clupeidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,15,NA,945.01,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,16,1747.454,1026.477,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,17,NA,932.79,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,18,1498.982,896.13,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,19,1547.862,985.743,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,20,1600.815,945.01,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,21,1413.442,879.837,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,22,1311.609,851.324,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,23,1299.389,765.784,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,24,2427.699,1368.635,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,25,1987.78,993.89,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,26,2427.699,1393.075,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,27,2452.138,1181.263,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,28,2297.352,1197.556,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,29,1755.601,936.864,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,30,1922.607,1010.183,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,31,2313.646,1242.363,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,32,1991.853,945.01,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,33,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,34,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,35,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,36,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,37,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,38,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,200,JC22-2-1-200,pre_exp,39,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,1,1922.607,1095.723,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,2,1458.248,859.47,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,3,1694.501,1034.623,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,4,NA,1686.354,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,5,1498.982,893.415,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,6,1287.169,847.251,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,7,NA,1121.521,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,8,1735.234,867.617,Bythitidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,9,1879.43,1187.86,Congridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,10,1580.448,1718.941,Bregmacerotidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,11,1287.169,746.775,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,12,2167.006,1034.623,Scorpaenidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,13,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,14,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,15,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,16,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,17,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,18,1507.128,920.57,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,19,2004.073,1071.283,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,20,1547.862,898.846,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,21,1450.102,957.23,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,22,2567.794,1436.791,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,23,2395.846,1405.679,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,24,2517.312,1348.269,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,25,1613.035,993.89,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,26,1535.642,993.89,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,27,2940.937,1808.554,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,28,1873.727,1018.33,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,29,1853.36,1034.623,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,30,2308.663,1232.945,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,31,2085.54,1156.823,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,32,1543.788,904.277,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,33,1816.701,887.984,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,34,1975.56,1026.477,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,35,2164.114,1134.754,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,36,1947.047,1050.916,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,37,NA,1099.796,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,205,JC22-2-1-205,pre_exp,38,1678.208,936.864,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,1,1760.428,985.773,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,2,1143.245,752.206,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,3,1295.316,792.94,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,4,1531.568,773.931,Bythitidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,5,2647.658,1637.475,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,6,2704.684,1637.475,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,7,1262.729,818.737,Haemulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,8,NA,822.811,Gerreidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,9,NA,993.89,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,10,2282.644,1345.947,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,11,NA,1307.536,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,12,1938.9,1194.84,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,13,NA,1087.576,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,14,NA,773.931,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,15,2631.365,1458.248,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,16,2476.578,1376.782,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,17,2052.953,1197.556,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,18,65.173,928.717,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,19,1947.047,1083.503,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,20,2492.872,1360.489,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,21,2272.912,1287.169,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,22,1854.904,973.966,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,23,NA,945.01,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,24,1983.707,1164.969,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,25,2590.631,1466.395,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,26,1649.695,879.837,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,27,2521.345,1393.075,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,28,1775.967,953.157,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,212,JC22-2-1-212,pre_exp,29,2240.326,1287.169,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,35,JC22-2-2-35,modern,1,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,40,JC22-2-2-40,modern,1,2912.779,1647.059,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,40,JC22-2-2-40,modern,2,NA,957.404,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,40,JC22-2-2-40,modern,3,NA,1054.767,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,40,JC22-2-2-40,modern,4,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,45,JC22-2-2-45,modern,1,1784.99,1281.947,Labridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,45,JC22-2-2-45,modern,2,1557.809,908.722,Labridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,45,JC22-2-2-45,modern,3,1995.943,1221.095,Priacanthidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,45,JC22-2-2-45,modern,4,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,50,JC22-2-2-50,modern,1,681.542,746.45,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,50,JC22-2-2-50,modern,2,3018.256,1655.172,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,50,JC22-2-2-50,modern,3,1817.444,1006.085,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,50,JC22-2-2-50,modern,4,1517.241,860.041,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,55,JC22-2-2-55,modern,1,1541.582,892.495,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,55,JC22-2-2-55,modern,2,1252.197,778.905,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,55,JC22-2-2-55,modern,3,1565.923,970.926,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,55,JC22-2-2-55,modern,4,1557.809,873.563,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,55,JC22-2-2-55,modern,5,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,55,JC22-2-2-55,modern,6,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,1,1655.172,1492.901,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,2,1582.15,1492.901,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,3,1054.767,774.848,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,4,2126.333,1099.264,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,5,97.363,868.154,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,6,2807.302,1541.582,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,7,1395.538,847.87,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,8,2393.509,2304.26,Congridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,9,1103.448,576.065,Scorpaenidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,10,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,11,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,12,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,60,JC22-2-2-60,modern,13,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,65,JC22-2-2-65,modern,1,1647.059,1574.037,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,65,JC22-2-2-65,modern,2,NA,1411.765,Clupeidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,65,JC22-2-2-65,modern,3,3075.051,1622.718,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,65,JC22-2-2-65,modern,4,2141.988,1200.811,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,65,JC22-2-2-65,modern,5,NA,957.404,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,70,JC22-2-2-70,modern,1,1168.357,742.394,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,70,JC22-2-2-70,modern,2,NA,916.836,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,70,JC22-2-2-70,modern,3,2515.213,1290.061,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,70,JC22-2-2-70,modern,4,1720.081,1115.619,Congridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,1,NA,1184.584,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,2,NA,904.665,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,3,2085.193,1119.675,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,4,NA,1038.54,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,5,1342.799,868.154,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,6,NA,868.154,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,7,2052.738,1070.994,Albulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,8,1127.789,551.724,Scorpaenidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,9,NA,584.178,Scorpaenidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,10,2215.01,1281.947,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,11,1192.698,924.949,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,12,NA,1229.209,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,13,1752.535,985.801,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,14,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,15,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,16,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,17,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,18,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,19,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,20,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,21,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-2,135,JC22-2-2-135,pre_exp,22,NA,NA,fragmento de otolito
